artist_id,artist_name,artist_genres,artist_followers,artist_popularity
7dIpKWlEeAljA20vFJ82RD,Roar,"['indie pop', 'weirdcore']",283781,68
49jTY62Cpw3RYo4dLuG43W,Cian Ducrot,"['alt z', 'irish pop']",34035,49
3dBVyJ7JuOMt4GE9607Qin,T. Rex,"['art rock', 'classic rock', 'folk rock', 'glam rock', 'protopunk', 'psychedelic rock', 'rock']",764292,63
5lD4NOWjS7yf69zIK46Chy,Kelly Marie,['hi-nrg'],9698,41
3RqBeV12Tt7A8xH3zBDDUF,Kelsea Ballerini,"['contemporary country', 'country', 'pop']",898674,72
2jgPkn6LuUazBoBk6vvjh5,The Zombies,"['baroque pop', 'british invasion', 'bubblegum pop', 'classic rock', 'folk rock', 'psychedelic rock', 'rock']",726847,63
6mdiAmATAx73kdxrNrnlao,Iron Maiden,"['hard rock', 'metal', 'nwobhm', 'rock']",6921685,76
123hDJRbi4KtCdBaaKNHW6,Paul Elstak,"['gabba', 'happy hardcore', 'hardcore techno', 'nederlandse hardstyle']",175381,61
2Ym4vFrYKclJDy0Jq4CpcR,Sandy Coast,"['classic uk pop', 'dutch prog', 'nederpop']",5474,34
3A5tHz1SfngyOZM2gItYKu,Earl Sweatshirt,"['alternative hip hop', 'experimental hip hop', 'hip hop', 'rap', 'underground hip hop']",1624138,72
718COspgdWOnwOFpJHRZHS,Luke Combs,"['contemporary country', 'country']",5880184,83
6sN51vEARnAAdBw1IKZ8Q9,Liam Gallagher,"['britpop', 'modern rock', 'rock', 'solo wave']",822243,60
2uNpV18izVIP7DNusoWbT5,Bobby Hebb,"['motown', 'northern soul']",23424,51
0VvTc0cpuq38K7Gqdg7hjm,Goldspot,[],10024,35
4z5NjzIMyaQC4dPxxzxF6e,Strawberry Switchblade,"['dream pop', 'gothic rock', 'new romantic', 'new wave', 'new wave pop', 'scottish new wave', 'synthpop']",45747,45
1adGvsK8A0XG2D18ufk7fZ,Hayd,"['alt z', 'gen z singer-songwriter', 'sad lo-fi', 'sad rap']",141604,62
2sflbTtCirog5VxD6jPAfb,Monaleo,[],22061,57
50zRydJXfkLzGIOj9mITfy,Jan Hammer,['jazz fusion'],40145,51
1km0R7wy712AzLkA1WjKET,Biffy Clyro,"['modern alternative rock', 'modern rock', 'rock', 'scottish rock']",657308,65
1ZvF4Sgnre3Rk2CpiNy077,Sega Bodega,"['art pop', 'deconstructed club', 'electropop', 'escape room', 'hyperpop']",46026,53
5schNIzWdI9gJ1QRK8SBnc,Ben Howard,"['british singer-songwriter', 'folk-pop', 'indie folk', 'neo mellow', 'pop rock', 'stomp and holler']",1921866,69
6PpGPIrFf3LM7Q77eR4Bts,Hues Corporation,"['classic uk pop', 'disco']",38933,50
1nivFfWu6oXBFDNyVfFU5x,The Cadillac Three,"['contemporary country', 'modern southern rock']",136995,60
540vIaP2JwjQb9dm3aArA4,DJ Snake,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']",7625800,83
6WY7D3jk8zTrHtmkqqo5GI,Maren Morris,"['contemporary country', 'country', 'texas country']",613418,76
3lN1TG4RIoaJCff6Ck9KUR,The Farm,"['dance rock', 'madchester']",49859,43
7o96HO2zrujyATtVsqGhh3,Goth Babe,['modern rock'],170579,64
0fyyKYpxUKaG1piwKxHjeV,Bob & Lucille,"['canadian rockabilly', 'traditional rockabilly']",278,16
5CzHcOIcNE9WsNm9ZXZUkh,Major Tweaks,[],469,42
108ugtkRFQzP9nGgNiyERO,Hundred Waters,"['gainesville indie', 'indie psych-pop']",65413,48
0mCTPQ5oa1lbPvbw4kc0eX,Dee Gees,[],7671,46
7vO5wbzI9RdVYlOGFL2ofk,NLSN,['pop edm'],6087,55
22WZ7M8sxp5THdruNY3gXt,The Doors,"['acid rock', 'classic rock', 'psychedelic rock', 'rock']",6316098,75
2zO3xiVChVaEOlpg9FLQjm,Cyrax,['vapor trap'],7151,34
1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,"['art pop', 'art rock', 'baroque pop', 'new wave pop', 'permanent wave', 'piano rock', 'singer-songwriter']",838900,66
0FRUZvZNPzM3YJMABJxf2K,WENDY,"['k-pop', 'korean pop']",611076,60
7H55rcKCfwqkyDFH9wpKM6,Christina Perri,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",3169708,75
56dO9zeHKuU5Gvfc2kxHNw,Chevelle,"['alternative metal', 'alternative rock', 'christian rock', 'nu metal', 'post-grunge', 'rap rock', 'rock']",1427414,65
5z348neb55aaKyQhVgqEvS,The Dawn,[],720,36
2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,"['album rock', 'blues rock', 'classic rock', 'country rock', 'hard rock', 'rock']",3332157,71
7K4cef9h3NvU7Xb3BH7Ade,Michael Seyer,"['bedroom pop', 'indie garage rock']",90652,50
6sHCvZe1PHrOAuYlwTLNH4,Gus Dapperton,"['bedroom pop', 'indie pop', 'indie poptimism']",424764,68
2MqvNhgPzUzBXERkh00GDY,Lil Jairmy,"['atl trap', 'houston rap', 'memphis hip hop']",42737,52
3jDHiq5XFmo97S6L5NtGsn,Loell,[],67,35
6Yk2feUXXqt0cYTx8xd4Qo,Whistling Jack Smith,[],122,19
0bBJFAwHdbnzml0NlMU1my,Tripp Knight,[],483,9
3WfJ1OtrWI7RViX9DMyEGy,Mayday Parade,"['neon pop punk', 'pop emo', 'pop punk', 'rock']",1236668,66
4wPeDqxPKkBN50kr8XhEma,the moss,[],6503,37
3QJUFtGBGL05vo0kCJZsmT,salem ilese,"['alt z', 'modern indie pop', 'social media pop']",151064,68
5m8H6zSadhu1j9Yi04VLqD,Sly & The Family Stone,"['classic rock', 'classic soul', 'disco', 'folk rock', 'funk', 'funk rock', 'mellow gold', 'motown', 'psychedelic soul', 'rock', 'soul']",792588,63
0tUERnHmr1tKp2pSwPLN8b,Robin Beck,[],5686,40
65UoNCuuCJTVU3JTTZmjjj,Belloq,[],13,38
5cYytmWSIOZxcTcid2FQ7c,Deep Diggaz,[],57,34
22qLnGc8B1btqty6d0Qnlm,Lauren Aquilina,"['alt z', 'neo-singer-songwriter', 'viral pop']",121845,52
6e7QpHYqEiyJGiM98IysLa,The Highwaymen,"['country rock', 'outlaw country']",477018,61
2KjAo6wVc9d2WcxdxSArpV,RY X,['indie folk'],391264,66
7oPftvlwr6VrsViSDV7fJY,Green Day,"['permanent wave', 'punk']",12818073,82
4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,"['latin', 'latin pop', 'puerto rican pop']",1409522,73
4RoSFlSfHkTux15j7kUIAc,Phil Phillips,"['doo-wop', 'swamp pop']",3110,39
0qP3Irw4a8UFvXv6KQf3XM,Ben Westbeech,['british soul'],12642,42
3sJQwG0SsGRyv5C5kh4o9a,Shay Lia,"['alternative r&b', 'canadian contemporary r&b', 'canadian pop', 'chill r&b', 'indie r&b', 'indie soul', 'montreal indie']",68594,55
46HzS7yz0c9udVwtbHk1sx,Cochise,"['plugg', 'viral rap']",256993,75
5OrB6Jhhrl9y2PK0pSV4VP,Young Money,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2227281,66
1Goe2NezNnym45kco2xTk6,Nick Hakim,"['alternative r&b', 'indie jazz', 'indie r&b', 'indie soul', 'vapor soul']",137018,49
052I72dgYibkJrN3FWtQLS,Salvo Martínez,[],58,33
2LakckgvXEtJlKOYP6BO11,Lancey Foux,"['uk alternative hip hop', 'underground hip hop', 'vapor trap']",106264,58
0xu4jAQQv7ZAqvFGdc9HgP,Boy In Space,"['alt z', 'electropop', 'pop']",156955,66
2yqOp5zkBmCvwF5Hmtj6ZL,June Lodge,['lovers rock'],3470,34
4Rw9pvzG1NLs1RbB8cxBfW,Stef Bos,"['dutch pop', 'dutch rock', 'nederpop']",82812,52
3LpLGlgRS1IKPPwElnpW35,James Morrison,"['neo mellow', 'pop', 'pop rock']",1420852,67
6H1RjVyNruCmrBEWRbD0VZ,Def Leppard,"['album rock', 'hard rock', 'nwobhm', 'rock']",3512319,71
0ABk515kENDyATUdpCKVfW,Westside Gunn,"['alternative hip hop', 'boom bap', 'buffalo hip hop', 'hip hop', 'rap', 'underground hip hop', 'upstate ny rap']",215667,66
7z5WFjZAIYejWy0NI5lv4T,Dan + Shay,"['contemporary country', 'country', 'pop']",2471639,78
3LOWBENsEe0o5Ui5I0SIyW,louw,[],545,24
1CMml5seBEaxQzlmaGxMPx,The Buttertones,"['indie garage rock', 'indie surf']",98698,52
0Jeckitay8SbvKwqAzWuYH,Big Mountain,"['reggae', 'reggae fusion']",101531,58
5lXfVoQxVgC5fpjkVqvNYn,Isaiah Firebrace,"['australian pop', 'australian talent show']",51055,54
7GN9PivdemQRKjDt4z5Zv8,The Internet,"['alternative r&b', 'escape room', 'indie soul', 'lgbtq+ hip hop', 'r&b']",1042317,64
0wIb0PhwT3disoWykRhq6V,Viktor Vaughn,"['alternative hip hop', 'hardcore hip hop', 'hip hop']",119412,55
4gOc8TsQed9eqnqJct2c5v,K/DA,['k-pop girl group'],1420248,71
0YbvZPP1HufDyWIsR0ei6K,Skyharbor,"['djent', 'indian metal']",53854,35
4xTDPgk4jHCF0qui3dH6BS,The Black Dahlia Murder,"['american melodeath', 'death metal', 'deathcore', 'melodic deathcore', 'melodic metalcore', 'metalcore']",256615,51
5ixQSDvAMa5O758xG8MWXT,mor ve ötesi,"['turkish alternative', 'turkish alternative rock', 'turkish rock']",1392066,64
29fUSOyH1ufr9HZbErHpc4,454,[],6979,38
4Fr8mwKk9GLHkjlNrxFNAX,Hayzei,[],8,33
4zK4x5nikwlewyaKAUD6QB,mo,[],135,10
0WOxhx4hikIsyF3CRPLC8W,Famous Dex,"['chicago rap', 'drill', 'rap', 'southern hip hop', 'trap', 'underground hip hop', 'vapor trap', 'viral rap']",2297506,66
0wgLwvDNCHdJ9FblyyD4Dc,Liquido,"['german alternative rock', 'german pop rock', 'german rock']",33012,56
5ZuO5LIInlw5VpjGlt43oM,LIL DMT,[],3646,29
63MQldklfxkjYDoUE4Tppz,M83,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",1984247,72
00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,"['album rock', 'art rock', 'blues rock', 'classic rock', 'hard rock', 'metal', 'rock', 'soft rock']",1165038,65
4Ui2kfOqGujY81UcPrb5KE,HAIM,"['art pop', 'dance pop', 'indie pop', 'metropopolis', 'pop rock']",1130903,70
7HizNYe1mSfmvbXlx3la3m,Autolux,"['dream pop', 'noise pop', 'nu gaze', 'shoegaze']",42947,36
4TH4BHy0LdBi3dpBW4P2UX,R. City,"['reggae fusion', 'virgin islands reggae']",122599,64
3Z1tibPKhUYWCno0IYicCN,John Parr,"['album rock', 'mellow gold', 'new wave pop', 'soft rock']",68330,55
0W498bDDNlJIrYMKXdpLHA,Roberta Flack,"['adult standards', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul', 'vocal jazz']",740252,65
1R332FeLtDfWFn9jB8Ii5b,Beneath The Sky,"['deathcore', 'melodic metalcore', 'metalcore']",15696,26
0bDUXDIVbwZC0NVw26b4D3,KK's Priest,"['hard rock', 'metal', 'power metal']",14104,38
3Oim8XBPbznAa8Jj8QzNc8,Cults,"['experimental pop', 'indie surf']",338481,73
7FZqbNdkNb0UVVze7L8PGp,Hep Stars,"['classic swedish pop', 'swedish rock-and-roll']",11005,36
00IjdWQ46sSBP4gZYObAMx,On The Rocks,['a cappella'],9881,32
41kkmWUEIbjz3iptuGamqY,Supersister,"['canterbury scene', 'dutch prog', 'flute rock', 'nederpop', 'progressive rock', 'symphonic rock']",6418,24
5nCi3BB41mBaMH9gfr6Su0,fun.,"['baroque pop', 'metropopolis', 'modern rock', 'pop rock', 'rock']",3490222,70
1nlKGXkADP4BZwV5lxuDU6,30 Odd Foot of Grunts featuring Russel Crowe,[],102,2
2LojIVYdOV4hK4wKlASHwC,Naoko Omi,[],11,34
0rXI0q8Cahq6numvPlloaq,Diana Ross & The Supremes,"['brill building pop', 'classic girl group', 'motown', 'soul']",68345,51
3JDZy6EWo6V8yABANunf6V,Puzzle,['indie garage rock'],94435,55
73sSFVlM6pkweLXE8qw1OS,Ricky Nelson,"['adult standards', 'brill building pop', 'bubblegum pop', 'lounge', 'rock-and-roll', 'rockabilly', 'vocal jazz']",332359,61
73XRbbMetqKQQYdrP8TVVU,Animosity,"['deathcore', 'deathgrind', 'melodic metalcore']",21727,23
07EcmJpfAday8xGkslfanE,Kevin Abstract,"['afrofuturism', 'alternative r&b', 'hip hop', 'lgbtq+ hip hop', 'rap']",631064,64
3wYyutjgII8LJVVOLrGI0D,Buddy Holly,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'rock-and-roll', 'rockabilly']",962649,61
6xrCU6zdcSTsG2hLrojpmI,José González,"['gothenburg indie', 'indie folk', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",969379,68
0kkxsdcaWmWU2yWAqclDh4,Rixton,"['pop', 'pop rock', 'post-teen pop', 'viral pop']",700909,64
7siPLyFwRFYQkKgWKJ5Sod,The Dandy Warhols,"['alternative dance', 'alternative rock', 'indie rock', 'modern rock', 'rock']",257396,60
6fOMl44jA4Sp5b9PpYCkzz,NF,"['hip hop', 'pop rap', 'rap']",6350822,84
2kO6mP0olFJGGh6kvUdNC8,Des Rocs,"['modern alternative rock', 'modern blues rock', 'modern rock', 'rebel blues', 'rock']",129471,59
4UD9XOagGdElo7BpVzLltZ,New Vaudeville Band,"['british invasion', 'merseybeat', 'vaudeville']",1378,24
3SGwquigM84L3YQ7u5114A,BigSmokeChapo,['vapor trap'],1842,31
5ojumrbWWohLIuzArVoyDs,The Happenings,"['brill building pop', 'bubblegum pop', 'merseybeat']",17974,35
3TZpN3GTy0RL1i6Pb10IRS,Redemption,"['neo classical metal', 'neo-progressive', 'progressive metal']",18657,26
0DCw6lHkzh9t7f8Hb4Z0Sx,Arch Enemy,"['alternative metal', 'death metal', 'melodic death metal', 'metal', 'nu metal', 'power metal', 'slayer', 'swedish death metal', 'swedish melodeath', 'swedish metal']",727999,60
7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"['adult standards', 'funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",5378620,79
5ChF3i92IPZHduM7jN3dpg,Nicky Romero,"['big room', 'dance pop', 'dutch edm', 'dutch house', 'edm', 'electro house', 'pop dance', 'pop edm', 'progressive electro house', 'progressive house', 'tropical house']",2126172,68
2m62cc253Xvd9qYQ8d2X3d,The Alan Parsons Project,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'soft rock', 'symphonic rock']",1067093,65
3Inrg8cs8oc4q8oPES4a6S,The Five Stairsteps,"['chicago soul', 'classic soul', 'motown', 'soul', 'souldies']",58947,52
7nBZYpVAH6bD0QlD7Mpil7,Marc Almond,"['new romantic', 'new wave', 'new wave pop', 'solo wave', 'sophisti-pop', 'synthpop']",64989,46
73jBynjsVtofjRpdpRAJGk,Dimitri Vegas & Like Mike,"['belgian dance', 'belgian edm', 'big room', 'dance pop', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'tropical house']",3142399,74
6LikicznYkMd9ylWMWwuXL,DeuceDawgFreddie,[],3,20
0A0FS04o6zMoto8OKPsDwY,YG,"['cali rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",2723078,78
4BKyei61gtyDFxlKhcvBJJ,Celldweller,"['alternative metal', 'future rock', 'industrial metal', 'industrial rock', 'nu metal', 'rap rock']",227402,58
5VX8hxrcfJWwaTLiqGUHG3,TobyMac,"['ccm', 'christian alternative rock', 'christian hip hop', 'christian music', 'worship']",1028902,67
2cbWJP4X5b9sKEDW80uc5r,Diablo Swing Orchestra,"['jazz metal', 'opera metal', 'progressive metal', 'swedish metal', 'symphonic metal']",123119,51
1g8HCTiMwBtFtpRR9JXAZR,Fishmans,"['classic j-rock', 'j-rock', 'japanese dream pop', 'shibuya-kei']",131835,50
7GuUYiGZOzQwq4L6gAfy1T,SahBabii,"['melodic rap', 'plugg', 'rap', 'trap', 'trap soul', 'underground hip hop', 'vapor trap']",533513,63
6irKXFXk2sPNmHtKqmrfuU,Unleash The Archers,"['gothic symphonic metal', 'melodic metal', 'slayer', 'vancouver metal']",131072,52
0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,"['glam metal', 'hard rock', 'metal', 'rock', 'sleaze rock']",3619230,73
64LCTpIu9Iji2EPaxxPpxF,Joe Dassin,"['chanson', 'chanson paillarde', 'french pop']",334814,59
4D8x1OO5HeS7yQaSoSbAc6,"Sarah, the Illstrumentalist","['lo-fi beats', 'study beats']",17138,49
57bUPid8xztkieZfS7OlEV,The Supremes,"['adult standards', 'brill building pop', 'classic girl group', 'disco', 'motown', 'quiet storm', 'soul']",1346531,66
0RESbWvOMyua0yuyVrztJ5,Key Glock,"['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",1020137,79
7LImGq5KnzQobZciDJpeJb,Charlotte Lawrence,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop', 'post-teen pop', 'social media pop']",855961,65
2PnETbh55Irnv3VAFBALfd,Dot Hacker,"['experimental indie rock', 'modern alternative rock']",24967,31
1bwUhKRmEkOZ1wuTnV9XjC,Beach Fossils,"['brooklyn indie', 'chillwave', 'dream pop', 'dreamo', 'indie garage rock', 'indie rock', 'indie surf', 'popgaze', 'shoegaze']",437764,62
15UsOTVnJzReFVN1VCnxy4,XXXTENTACION,"['emo rap', 'miami hip hop']",32794010,90
17NYV4Fq1NSZa6jZ7ZPfw1,Lagartija Electrónica,[],460,2
5E2rtn57BM2WPjwak4kGd5,At The Drive In,"['alternative metal', 'alternative rock', 'el paso indie', 'emo', 'indie rock', 'modern rock', 'post-hardcore']",269993,48
6U3ybJ9UHNKEdsH7ktGBZ7,JID,"['hip hop', 'rap', 'underground hip hop']",747667,83
4BxCuXFJrSWGi1KHcVqaU4,Kodaline,"['irish pop', 'modern rock', 'pop', 'pop rock']",2436739,74
4u5smJBskI6Adzv08PuiUP,Kiiara,"['alt z', 'dance pop', 'electropop', 'indie poptimism', 'pop']",806816,67
6B90OW5Tz38W97TVB6stEm,The Fourmost,"['beatlesque', 'british invasion', 'merseybeat', 'rock-and-roll']",13149,31
20DZAfCuP1TKZl5KcY7z3Q,SLANDER,"['dubstep', 'edm', 'pop dance']",329805,72
4TMHGUX5WI7OOm53PqSDAT,Grateful Dead,"['classic rock', 'cosmic american', 'country rock', 'double drumming', 'folk rock', 'jam band', 'psychedelic rock', 'rock']",1371877,69
3sDbKMebVH2VYcRSl7u1VC,for KING & COUNTRY,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'world worship', 'worship']",854355,70
52gt8ml8WfLe2AVJurLrCX,T9ine,['florida rap'],84033,54
5Lhxlge1CR1DrgDAje8Qaw,NoMBe,"['electropop', 'indie poptimism', 'indie soul', 'modern alternative rock', 'modern rock', 'vapor soul']",175770,62
4tpUmLEVLCGFr93o8hFFIB,Blondie,"['candy pop', 'new wave', 'new wave pop', 'permanent wave', 'power pop', 'rock']",1031527,71
0ap24Mjt6qlze8v667KlaF,Ten Sharp,[],12734,50
7MhMgCo0Bl0Kukl93PZbYS,Blur,"['alternative rock', 'britpop', 'madchester', 'modern rock', 'permanent wave', 'pop rock', 'rock']",2339243,71
5PjekOABtfU2Kwo0AHVmci,Guy Sebastian,"['australian pop', 'australian talent show']",445704,65
5O7ziOtiFUyRMBJN1J4Tpv,Cathedral,"['doom metal', 'metal', 'sludge metal', 'stoner metal', 'stoner rock', 'uk doom metal']",51096,31
4P0dddbxPil35MNN9G2MEX,Cypress Hill,"['chicano rap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'rap rock', 'west coast rap']",1491776,71
5zNrOsFC1COS2U6ibd96AH,Shaded Enmity,"['american melodeath', 'deep melodic death metal']",922,7
4ScCswdRlyA23odg9thgIO,Jess Glynne,"['australian pop', 'dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",2639664,76
1JXB7XQ9hjLB5pnr1eowKR,Camper Van Beethoven,"['alternative pop', 'alternative rock', 'gbvfi', 'jangle pop', 'post-punk']",33080,40
4gVommn6B9vUqdsfSwVaiv,Booze & Glory,['oi'],41180,43
0r1s1XoxdoXECGfyChzb2v,Liquid Tension Experiment,"['chapman stick', 'instrumental rock', 'jazz metal', 'neo classical metal', 'progressive metal', 'shred']",167346,45
15Kzh2fTgAW2AGXcGD32Kp,Dennis Edwards,"['motown', 'quiet storm']",8486,46
7KduBCxhfAMiQlhMOHL3IZ,Robb Bank$,"['dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",175030,51
3QHeux68acRCH1mNlBrdoP,My Ocean,[],199,41
1l39BupEDqsioWGVDXluVG,FL Dusa,[],1574,57
7BFr36uI1dzJyo6tpa5Ued,The Chi-Lites,"['chicago soul', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",422571,49
6P8DiegQ0Inxj1UF6a9lCb,boylife,"['indie r&b', 'modern indie pop']",14764,49
0NcPKaSNIHAM2RfioH9vMT,Guapdad 4000,"['cali rap', 'oakland hip hop', 'pop rap', 'scam rap', 'trap soul', 'underground hip hop', 'vapor trap']",97634,63
0nH8Oa5lL0hHMKQpOqujVq,Les Crane,[],407,19
7t6GsqGAwrj1kwYbvNX0hN,Classified,"['atlantic canada hip hop', 'canadian hip hop', 'canadian old school hip hop', 'indie pop rap', 'pop rap', 'underground rap']",85651,51
5imUS9dQyCbAjUEJJ9QyWC,Powerman 5000,"['alternative metal', 'funk metal', 'industrial metal', 'industrial rock', 'nu metal', 'rap metal', 'rap rock']",506326,56
1KCSPY1glIKqW2TotWuXOR,P!nk,"['dance pop', 'pop']",12235944,83
3MIwMeYV8vmgQFbbRiJTp2,Jeannie C. Riley,['classic country pop'],50092,43
4vjGlQWexbru6aOUCLTVir,Kiki Dee,['classic uk pop'],14041,63
3MM8mtgFzaEJsqbjZBSsHJ,Bloc Party,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'modern rock', 'new rave', 'rock']",982097,64
3Ddeyxg9yFmwu1aOULQ850,Paul Simpson,[],924,38
7D22FhEGzT4jxbjWryB63l,Niels Geusebroek,['dutch pop'],12500,48
4ZGKNVN3vAyIWr5lsQFVxZ,Sianon,[],474,32
7oPxPZSk7y5q0fhzpmX5Gi,SEB,[],55903,62
0vEsuISMWAKNctLlUAhSZC,Counting Crows,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",1399476,70
49tQo2QULno7gxHutgccqF,LANY,"['la pop', 'pop']",4212240,79
55VydwMyCuGcavwPuhutPL,The Used,"['post-hardcore', 'rock', 'screamo']",952106,66
49Jb7NSMLFMM3n8M7BNRxN,Marty Wilde,"['brill building pop', 'merseybeat', 'rock-and-roll', 'rockabilly']",17866,33
7gjAu1qr5C2grXeQFFOGeh,Passion Pit,"['alternative dance', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'pop rock', 'shimmer pop']",1182130,63
6vWDO969PvNqNYHIOW5v0m,Beyoncé,"['dance pop', 'pop', 'r&b']",29672386,86
3eskO5m0H4yiF64vRySBjr,Buffalo Springfield,"['blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",601858,62
79WeNDTcH5keF5Y6lCjF2L,Pink Project JB Production,[],7435,5
1eEfMU2AhEo7XnKgL7c304,Carpenters,"['adult standards', 'mellow gold', 'soft rock']",2123464,74
31M8EXHYtEqOqVb1X7JRVe,Dead Poet Society,"['boston indie', 'modern alternative rock', 'modern rock']",58774,53
0eDvMgVFoNV3TpwtrVCoTj,Pop Smoke,['brooklyn drill'],8423655,88
3jc496ljiyrS3ECrD7QiqL,Gipsy Kings,"['flamenco', 'rumba', 'world']",623834,69
17lzZA2AlOHwCwFALHttmp,2 Chainz,"['atl hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6767191,81
08DLZqQd6XDAVteF9nSEJ1,Paula Cole,"['ectofolk', 'lilith', 'new wave pop', 'pop rock']",123888,51
4NrKqPcW9jOucYDlOodCty,The Shoes,['nederpop'],416,21
0vqkz1b2qBkoYrGMj2CUWq,Bobby Womack,"['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",564247,62
4e345XgeCOfD96TnOVhH7f,Robert Long,[],3689,37
5K4W6rqBFWDnAN6FQUkS6x,Kanye West,"['chicago rap', 'rap']",15818791,94
0iem9JStyv56PV2X7avZbo,Disarmonia Mundi,"['italian death metal', 'melodic death metal']",49279,38
3LC8PXXgk7YtAIobtjSdNi,The Ataris,"['emo', 'pop punk', 'punk', 'skate punk']",205502,55
3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,"['modern ska punk', 'punk', 'ska', 'ska punk', 'skate punk', 'socal pop punk']",414070,57
6Ig4qybKXgMN2FLSM7GKau,American Head Charge,"['alternative metal', 'groove metal', 'industrial metal', 'nu metal', 'rap rock']",99498,39
5Mq7iqCWBzofK39FBqblNc,Jessie Ware,"['art pop', 'british soul', 'dance pop', 'electropop', 'neo soul', 'pop', 'pop soul', 'tropical house']",638679,65
6j0sVXUMU7BEZZ5cfEwjkq,The Black Ghosts,"['alternative dance', 'dance-punk', 'new rave']",20752,43
3XXrhkZKSGd3CUJQFnx5tQ,Sublime With Rome,['reggae rock'],236450,54
5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",5790873,74
2kRfqPViCqYdSGhYSM9R0Q,Madison Beer,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",4088962,78
3CQIn7N5CuRDP8wEI7FiDA,Run–D.M.C.,"['east coast hip hop', 'golden age hip hop', 'hardcore hip hop', 'hip hop', 'old school hip hop', 'queens hip hop', 'rap']",1027982,66
4OclyI0wdv5OLqcyOFGkh8,Tedy Andreas,['houston rap'],12255,43
54Xuca1P5nDqfKYZGDfHxl,Devin Townsend Project,"['avant-garde metal', 'canadian metal', 'djent', 'progressive metal', 'vancouver metal']",200561,49
0noGuFQT8fxdugdG0gfVkt,Kryptonyte,['experimental hip hop'],2473,32
4hKkEHkaqCsyxNxXEsszVH,John Travolta,['hollywood'],85398,66
4v3l77BOnLGn6WiegeRVLf,Julie Covington,['classic uk pop'],2732,33
6qpmcQfxhmNxNMCJUrpHwe,Dissection,"['black metal', 'death metal', 'gothenburg metal', 'melodic black metal', 'melodic death metal', 'metal', 'swedish black metal', 'swedish death metal', 'swedish metal']",121829,46
